"PlayerID","FirstName","LastName","Country","Date","Points","Week Change","Tourn Played","Age","Height","Weight"
"Roberto Carretero","Roberto","Carretero","ESP",1996-12-30,"716","0","24",21,70.0787401574803,200
"Jonathan Stark","Jonathan","Stark","USA",1996-12-30,"712","0","20",25,74.0157480314961,185
"Jonas Bjorkman","Jonas","Bjorkman","SWE",1996-12-30,"710","0","25",24,72.0472440944882,183
"Younes El Aynaoui","Younes","El Aynaoui","MAR",1996-12-30,"704","0","25",25,75.9842519685039,190
"Daniel Vacek","Daniel","Vacek","CZE",1996-12-30,"661","0","28",25,74.8031496062992,179
"Guillaume Raoux","Guillaume","Raoux","FRA",1996-12-30,"651","0","22",26,70.8661417322835,170
"Kenneth Carlsen","Kenneth","Carlsen","DEN",1996-12-30,"636","0","26",23,74.8031496062992,194
"Jakob Hlasek","Jakob","Hlasek","SUI",1996-12-30,"629","0","26",32,74.0157480314961,172
"Tomas Carbonell","Tomas","Carbonell","ESP",1996-12-30,"627","0","28",28,70.0787401574803,158
"Richard Fromberg","Richard","Fromberg","AUS",1996-12-30,"620","0","30",26,77.1653543307087,195
"Alex Radulescu","Alex","Radulescu","GER",1996-12-30,"617","0","22",22,72.8346456692913,172
"Dominik Hrbaty","Dominik","Hrbaty","SVK",1996-12-30,"608","0","20",19,72.0472440944882,175
"Hicham Arazi","Hicham","Arazi","MAR",1996-12-30,"605","0","32",23,68.8976377952756,143
"Javier Frana","Javier","Frana","ARG",1996-12-30,"600","0","20",30,72.8346456692913,170
"Marcelo Filippini","Marcelo","Filippini","URU",1996-12-30,"597","0","22",29,70.0787401574803,145
"Sergi Bruguera","Sergi","Bruguera","ESP",1996-12-30,"590","0","19",25,74.0157480314961,167
"Grant Stafford","Grant","Stafford","RSA",1996-12-30,"585","0","21",25,74.0157480314961,175
"Juan Albert Viloca-Puig","Juan Albert","Viloca-Puig","ESP",1996-12-30,"583","0","23",23,72.8346456692913,175
"Andrei Chesnokov","Andrei","Chesnokov","RUS",1996-12-30,"575","0","30",30,74.0157480314961,167
"Magnus Norman","Magnus","Norman","SWE",1996-12-30,"559","0","23",20,74.0157480314961,198
"Patrik Fredriksson","Patrik","Fredriksson","SWE",1996-12-30,"559","0","25",23,72.8346456692913,167
"Gustavo Kuerten","Gustavo","Kuerten","BRA",1996-12-30,"556","0","23",20,74.8031496062992,183
"Michael Joyce","Michael","Joyce","USA",1996-12-30,"554","0","28",23,70.8661417322835,165
"Andrei Olhovskiy","Andrei","Olhovskiy","RUS",1996-12-30,"550","0","21",30,72.8346456692913,160
"Johan Van Herck","Johan","Van Herck","BEL",1996-12-30,"544","0","29",22,72.8346456692913,167
"Stephane Simian","Stephane","Simian","FRA",1996-12-30,"527","0","22",29,75.9842519685039,185
"Gilbert Schaller","Gilbert","Schaller","AUT",1996-12-30,"519","0","29",27,70.8661417322835,155
"Fernando Meligeni","Fernando","Meligeni","BRA",1996-12-30,"514","0","23",25,70.8661417322835,142
"Scott Draper","Scott","Draper","AUS",1996-12-30,"514","0","26",22,70.0787401574803,170
"Filip Dewulf","Filip","Dewulf","BEL",1996-12-30,"513","0","33",24,74.8031496062992,177
"Galo Blanco","Galo","Blanco","ESP",1996-12-30,"506","0","29",20,68.1102362204724,150
"Alexander Volkov","Alexander","Volkov","RUS",1996-12-30,"496","0","22",29,74.0157480314961,175
"Jordi Burillo","Jordi","Burillo","ESP",1996-12-30,"492","0","26",24,74.0157480314961,188
"Brett Steven","Brett","Steven","NZL",1996-12-30,"490","0","12",27,72.8346456692913,170
"Pete Sampras","Pete","Sampras","USA",1995-12-25,"4,842","0","0",24,72.8346456692913,170
"Andre Agassi","Andre","Agassi","USA",1995-12-25,"4,765","0","0",25,70.8661417322835,177
"Thomas Muster","Thomas","Muster","AUT",1995-12-25,"4,474","0","0",28,70.8661417322835,170
"Boris Becker","Boris","Becker","GER",1995-12-25,"3,325","0","0",28,74.8031496062992,187
"Michael Chang","Michael","Chang","USA",1995-12-25,"3,211","0","0",23,68.8976377952756,160
"Yevgeny Kafelnikov","Yevgeny","Kafelnikov","RUS",1995-12-25,"2,560","0","0",21,74.8031496062992,185
"Thomas Enqvist","Thomas","Enqvist","SWE",1995-12-25,"2,505","0","0",21,74.8031496062992,195
"Jim Courier","Jim","Courier","USA",1995-12-25,"2,471","0","0",25,72.8346456692913,182
"Wayne Ferreira","Wayne","Ferreira","RSA",1995-12-25,"2,144","0","0",24,72.8346456692913,187
"Goran Ivanisevic","Goran","Ivanisevic","CRO",1995-12-25,"1,861","0","0",24,75.9842519685039,180
"Richard Krajicek","Richard","Krajicek","NED",1995-12-25,"1,756","0","0",24,77.1653543307087,196
"Michael Stich","Michael","Stich","GER",1995-12-25,"1,727","0","0",27,75.9842519685039,175
"Sergi Bruguera","Sergi","Bruguera","ESP",1995-12-25,"1,666","0","0",24,74.0157480314961,167
"Arnaud Boetsch","Arnaud","Boetsch","FRA",1995-12-25,"1,530","0","0",26,72.0472440944882,168
"Marc Rosset","Marc","Rosset","SUI",1995-12-25,"1,391","0","0",25,79.1338582677165,194
"Andrei Medvedev","Andrei","Medvedev","UKR",1995-12-25,"1,386","0","0",21,75.9842519685039,200
"Magnus Larsson","Magnus","Larsson","SWE",1995-12-25,"1,334","0","0",25,75.9842519685039,205
"Todd Martin","Todd","Martin","USA",1995-12-25,"1,268","0","0",25,77.9527559055118,200
"Paul Haarhuis","Paul","Haarhuis","NED",1995-12-25,"1,266","0","0",NA,74.0157480314961,177
"Gilbert Schaller","Gilbert","Schaller","AUT",1995-12-25,"1,256","0","0",26,70.8661417322835,155
"Jan Siemerink","Jan","Siemerink","NED",1995-12-25,"1,226","0","0",25,72.0472440944882,162
"Andrea Gaudenzi","Andrea","Gaudenzi","ITA",1995-12-25,"1,206","0","0",22,72.0472440944882,185
"Stefan Edberg","Stefan","Edberg","SWE",1995-12-25,"1,177","0","0",29,74.0157480314961,170
"Albert Costa","Albert","Costa","ESP",1995-12-25,"1,177","0","0",20,70.8661417322835,172
"Marcelo Rios","Marcelo","Rios","CHI",1995-12-25,"1,164","0","0",20,68.8976377952756,160
"MaliVai Washington","MaliVai","Washington","USA",1995-12-25,"1,157","0","0",26,70.8661417322835,175
"Daniel Vacek","Daniel","Vacek","CZE",1995-12-25,"1,052","0","0",24,74.8031496062992,179
"Bohdan Ulihrach","Bohdan","Ulihrach","CZE",1995-12-25,"1,013","0","0",20,74.0157480314961,178
"Renzo Furlan","Renzo","Furlan","ITA",1995-12-25,"932","0","0",25,68.8976377952756,155
"Jonas Bjorkman","Jonas","Bjorkman","SWE",1995-12-25,"931","0","0",23,72.0472440944882,183
"Carlos Costa","Carlos","Costa","ESP",1995-12-25,"923","0","0",27,72.0472440944882,162
"Alberto Berasategui","Alberto","Berasategui","ESP",1995-12-25,"912","0","0",22,68.1102362204724,145
"Todd Woodbridge","Todd","Woodbridge","AUS",1995-12-25,"911","0","0",24,70.0787401574803,165
"Patrick McEnroe","Patrick","McEnroe","USA",1995-12-25,"893","0","0",29,72.0472440944882,160
"Jakob Hlasek","Jakob","Hlasek","SUI",1995-12-25,"876","0","0",31,74.0157480314961,172
"Javier Sanchez","Javier","Sanchez","ESP",1995-12-25,"859","0","0",27,70.0787401574803,155
"Greg Rusedski","Greg","Rusedski","GBR",1995-12-25,"853","0","0",22,75.9842519685039,200
"Mark Philippoussis","Mark","Philippoussis","AUS",1995-12-25,"852","0","0",19,77.1653543307087,226
"Bernd Karbacher","Bernd","Karbacher","GER",1995-12-25,"846","0","0",27,72.8346456692913,160
"Byron Black","Byron","Black","ZIM",1995-12-25,"845","0","0",26,68.8976377952756,155
"Petr Korda","Petr","Korda","CZE",1995-12-25,"844","0","0",27,74.8031496062992,160
"Brett Steven","Brett","Steven","NZL",1995-12-25,"837","0","0",26,72.8346456692913,170
"Jacco Eltingh","Jacco","Eltingh","NED",1995-12-25,"779","0","0",NA,74.0157480314961,177
"David Wheaton","David","Wheaton","USA",1995-12-25,"778","0","0",26,75.9842519685039,185
"Jordi Burillo","Jordi","Burillo","ESP",1995-12-25,"772","0","0",23,74.0157480314961,188
"Mats Wilander","Mats","Wilander","SWE",1995-12-25,"770","0","0",31,72.0472440944882,170
"Alexander Volkov","Alexander","Volkov","RUS",1995-12-25,"763","0","0",28,74.0157480314961,175
"Alex Corretja","Alex","Corretja","ESP",1995-12-25,"755","0","0",21,70.8661417322835,160
"Francisco Clavet","Francisco","Clavet","ESP",1995-12-25,"751","0","0",27,72.0472440944882,156
"David Prinosil","David","Prinosil","GER",1995-12-25,"746","0","0",22,72.8346456692913,180
"Mark Woodforde","Mark","Woodforde","AUS",1995-12-25,"736","0","0",30,74.0157480314961,195
"Jordi Arrese","Jordi","Arrese","ESP",1995-12-25,"733","0","0",31,68.8976377952756,142
"Jiri Novak","Jiri","Novak","CZE",1995-12-25,"720","0","0",20,74.8031496062992,190
"Cedric Pioline","Cedric","Pioline","FRA",1995-12-25,"717","0","0",26,74.0157480314961,175
"Martin Sinner","Martin","Sinner","GER",1995-12-25,"716","0","0",27,70.8661417322835,158
"Adrian Voinea","Adrian","Voinea","ROU",1995-12-25,"704","0","0",21,72.8346456692913,160
"Richey Reneberg","Richey","Reneberg","USA",1995-12-25,"699","0","0",30,70.8661417322835,170
"Javier Frana","Javier","Frana","ARG",1995-12-25,"694","0","0",29,72.8346456692913,170
"Martin Damm","Martin","Damm","CZE",1995-12-25,"694","0","0",23,74.0157480314961,195
"Slava Dosedel","Slava","Dosedel","CZE",1995-12-25,"693","0","0",25,72.0472440944882,175
"Carlos Moya","Carlos","Moya","ESP",1995-12-25,"685","0","0",19,74.8031496062992,190
"Hernan Gumy","Hernan","Gumy","ARG",1995-12-25,"673","0","0",23,74.0157480314961,200
"Shuzo Matsuoka","Shuzo","Matsuoka","JPN",1995-12-25,"672","0","0",28,72.8346456692913,176
"Fernando Meligeni","Fernando","Meligeni","BRA",1995-12-25,"664","0","0",24,70.8661417322835,142
"Filip Dewulf","Filip","Dewulf","BEL",1995-12-25,"663","0","0",23,74.8031496062992,177
"Patrick Rafter","Patrick","Rafter","AUS",1995-12-25,"650","0","0",23,72.8346456692913,190
"Carl-Uwe Steeb","Carl-Uwe","Steeb","GER",1995-12-25,"648","0","0",28,70.8661417322835,165
"Stefano Pescosolido","Stefano","Pescosolido","ITA",1995-12-25,"642","0","0",24,72.8346456692913,190
"Sjeng Schalken","Sjeng","Schalken","NED",1995-12-25,"635","0","0",19,75.9842519685039,181
"Aaron Krickstein","Aaron","Krickstein","USA",1995-12-25,"634","0","0",28,72.0472440944882,160
"Guy Forget","Guy","Forget","FRA",1995-12-25,"630","0","0",30,74.8031496062992,177
"Kenneth Carlsen","Kenneth","Carlsen","DEN",1995-12-25,"628","0","0",22,74.8031496062992,194
"Karim Alami","Karim","Alami","MAR",1995-12-25,"618","0","0",22,72.8346456692913,187
"Tomas Carbonell","Tomas","Carbonell","ESP",1995-12-25,"603","0","0",27,70.0787401574803,158
"Christian Ruud","Christian","Ruud","NOR",1995-12-25,"600","0","0",23,74.0157480314961,165
"Jeff Tarango","Jeff","Tarango","USA",1995-12-25,"588","0","0",27,70.8661417322835,160
"Guillaume Raoux","Guillaume","Raoux","FRA",1995-12-25,"577","0","0",25,70.8661417322835,170
"Marc-Kevin Goellner","Marc-Kevin","Goellner","GER",1995-12-25,"574","0","0",25,77.1653543307087,178
"Karol Kucera","Karol","Kucera","SVK",1995-12-25,"567","0","0",21,74.0157480314961,170
"Jason Stoltenberg","Jason","Stoltenberg","AUS",1995-12-25,"566","0","0",25,72.8346456692913,177
"Vincent Spadea","Vincent","Spadea","USA",1995-12-25,"565","0","0",21,72.0472440944882,170
"Henrik Holm","Henrik","Holm","SWE",1995-12-25,"558","0","0",27,72.0472440944882,170
"David Rikl","David","Rikl","CZE",1995-12-25,"544","0","0",24,70.0787401574803,150
"Magnus Gustafsson","Magnus","Gustafsson","SWE",1995-12-25,"538","0","0",28,72.8346456692913,172
"Richard Fromberg","Richard","Fromberg","AUS",1995-12-25,"536","0","0",25,77.1653543307087,195
"Jan Apell","Jan","Apell","SWE",1995-12-25,"534","0","0",26,72.0472440944882,162
"Scott Draper","Scott","Draper","AUS",1995-12-25,"534","0","0",21,70.0787401574803,170
"Jerome Golmard","Jerome","Golmard","FRA",1995-12-25,"534","0","0",22,74.0157480314961,170
"Andrei Chesnokov","Andrei","Chesnokov","RUS",1995-12-25,"520","0","0",29,74.0157480314961,167
"Nuno Marques","Nuno","Marques","POR",1995-12-25,"514","0","0",25,74.8031496062992,178
"Kris Goossens","Kris","Goossens","BEL",1995-12-25,"505","0","0",21,70.8661417322835,150
"Felix Mantilla","Felix","Mantilla","ESP",1995-12-25,"501","0","0",21,70.8661417322835,172
"Hendrik Dreekmann","Hendrik","Dreekmann","GER",1995-12-25,"494","0","0",20,74.0157480314961,180
"Michael Tebbutt","Michael","Tebbutt","AUS",1995-12-25,"494","0","0",25,74.8031496062992,180
"Tim Henman","Tim","Henman","GBR",1995-12-25,"491","0","0",21,72.8346456692913,170
"Lionel Roux","Lionel","Roux","FRA",1995-12-25,"491","0","0",22,72.8346456692913,175
"Jan Kroslak","Jan","Kroslak","SVK",1995-12-25,"489","0","0",21,74.0157480314961,170
"Olivier Delaitre","Olivier","Delaitre","FRA",1995-12-25,"485","0","0",28,66.9291338582677,160
"Frederik Fetterlein","Frederik","Fetterlein","DEN",1995-12-25,"484","0","0",25,74.8031496062992,172
"Jonathan Stark","Jonathan","Stark","USA",1995-12-25,"483","0","0",24,74.0157480314961,185
"Pete Sampras","Pete","Sampras","USA",1994-12-26,"5,097","0","0",23,72.8346456692913,170
"Andre Agassi","Andre","Agassi","USA",1994-12-26,"3,249","0","0",24,70.8661417322835,177
"Boris Becker","Boris","Becker","GER",1994-12-26,"3,237","0","0",27,74.8031496062992,187
"Sergi Bruguera","Sergi","Bruguera","ESP",1994-12-26,"3,007","0","0",23,74.0157480314961,167
"Goran Ivanisevic","Goran","Ivanisevic","CRO",1994-12-26,"2,936","0","0",23,75.9842519685039,180
"Michael Chang","Michael","Chang","USA",1994-12-26,"2,647","0","0",22,68.8976377952756,160
"Stefan Edberg","Stefan","Edberg","SWE",1994-12-26,"2,471","0","0",28,74.0157480314961,170
"Alberto Berasategui","Alberto","Berasategui","ESP",1994-12-26,"2,470","0","0",21,68.1102362204724,145
"Michael Stich","Michael","Stich","GER",1994-12-26,"2,380","0","0",26,75.9842519685039,175
"Todd Martin","Todd","Martin","USA",1994-12-26,"2,307","0","0",24,77.9527559055118,200
"Yevgeny Kafelnikov","Yevgeny","Kafelnikov","RUS",1994-12-26,"2,174","0","0",20,74.8031496062992,185
"Wayne Ferreira","Wayne","Ferreira","RSA",1994-12-26,"2,121","0","0",23,72.8346456692913,187
"Jim Courier","Jim","Courier","USA",1994-12-26,"1,909","0","0",24,72.8346456692913,182
"Marc Rosset","Marc","Rosset","SUI",1994-12-26,"1,770","0","0",24,79.1338582677165,194
"Andrei Medvedev","Andrei","Medvedev","UKR",1994-12-26,"1,655","0","0",20,75.9842519685039,200
"Thomas Muster","Thomas","Muster","AUT",1994-12-26,"1,616","0","0",27,70.8661417322835,170
"Richard Krajicek","Richard","Krajicek","NED",1994-12-26,"1,407","0","0",23,77.1653543307087,196
"Petr Korda","Petr","Korda","CZE",1994-12-26,"1,397","0","0",26,74.8031496062992,160
"Magnus Larsson","Magnus","Larsson","SWE",1994-12-26,"1,331","0","0",24,75.9842519685039,205
"Patrick Rafter","Patrick","Rafter","AUS",1994-12-26,"1,296","0","0",22,72.8346456692913,190
"Jason Stoltenberg","Jason","Stoltenberg","AUS",1994-12-26,"1,288","0","0",24,72.8346456692913,177
"Alex Corretja","Alex","Corretja","ESP",1994-12-26,"1,255","0","0",20,70.8661417322835,160
"Jacco Eltingh","Jacco","Eltingh","NED",1994-12-26,"1,214","0","0",NA,74.0157480314961,177
"Andrea Gaudenzi","Andrea","Gaudenzi","ITA",1994-12-26,"1,184","0","0",21,72.0472440944882,185
"Alexander Volkov","Alexander","Volkov","RUS",1994-12-26,"1,136","0","0",27,74.0157480314961,175
"Bernd Karbacher","Bernd","Karbacher","GER",1994-12-26,"1,091","0","0",26,72.8346456692913,160
"Carlos Costa","Carlos","Costa","ESP",1994-12-26,"1,084","0","0",26,72.0472440944882,162
"Karel Novacek","Karel","Novacek","CZE",1994-12-26,"1,079","0","0",29,74.8031496062992,180
"Slava Dosedel","Slava","Dosedel","CZE",1994-12-26,"1,022","0","0",24,72.0472440944882,175
"MaliVai Washington","MaliVai","Washington","USA",1994-12-26,"1,020","0","0",25,70.8661417322835,175
"Jaime Yzaga","Jaime","Yzaga","PER",1994-12-26,"999","0","0",27,66.9291338582677,150
"Andrei Chesnokov","Andrei","Chesnokov","RUS",1994-12-26,"971","0","0",28,74.0157480314961,167
"Magnus Gustafsson","Magnus","Gustafsson","SWE",1994-12-26,"969","0","0",27,72.8346456692913,172
"Richey Reneberg","Richey","Reneberg","USA",1994-12-26,"915","0","0",29,70.8661417322835,170
"Aaron Krickstein","Aaron","Krickstein","USA",1994-12-26,"903","0","0",27,72.0472440944882,160
"Jared Palmer","Jared","Palmer","USA",1994-12-26,"891","0","0",23,74.8031496062992,185
"Paul Haarhuis","Paul","Haarhuis","NED",1994-12-26,"887","0","0",NA,74.0157480314961,177
"Francisco Clavet","Francisco","Clavet","ESP",1994-12-26,"884","0","0",26,72.0472440944882,156
"David Wheaton","David","Wheaton","USA",1994-12-26,"874","0","0",25,75.9842519685039,185
"Guy Forget","Guy","Forget","FRA",1994-12-26,"868","0","0",29,74.8031496062992,177
"Renzo Furlan","Renzo","Furlan","ITA",1994-12-26,"866","0","0",24,68.8976377952756,155
"Javier Sanchez","Javier","Sanchez","ESP",1994-12-26,"858","0","0",26,70.0787401574803,155
"Mark Woodforde","Mark","Woodforde","AUS",1994-12-26,"842","0","0",29,74.0157480314961,195
"Chuck Adams","Chuck","Adams","USA",1994-12-26,"831","0","0",23,72.8346456692913,178
"Daniel Vacek","Daniel","Vacek","CZE",1994-12-26,"814","0","0",23,74.8031496062992,179
"Fabrice Santoro","Fabrice","Santoro","FRA",1994-12-26,"814","0","0",NA,70.0787401574803,163
"Horst Skoff","Horst","Skoff","AUT",1994-12-26,"802","0","0",NA,68.8976377952756,160
"Gilbert Schaller","Gilbert","Schaller","AUT",1994-12-26,"798","0","0",25,70.8661417322835,155
"Olivier Delaitre","Olivier","Delaitre","FRA",1994-12-26,"797","0","0",27,66.9291338582677,160
"Jonas Bjorkman","Jonas","Bjorkman","SWE",1994-12-26,"785","0","0",22,72.0472440944882,183
"Cedric Pioline","Cedric","Pioline","FRA",1994-12-26,"767","0","0",25,74.0157480314961,175
"Albert Costa","Albert","Costa","ESP",1994-12-26,"766","0","0",19,70.8661417322835,172
"Arnaud Boetsch","Arnaud","Boetsch","FRA",1994-12-26,"745","0","0",25,72.0472440944882,168
"Karol Kucera","Karol","Kucera","SVK",1994-12-26,"743","0","0",20,74.0157480314961,170
"Ivan Lendl","Ivan","Lendl","USA",1994-12-26,"742","0","0",34,74.0157480314961,175
"Karsten Braasch","Karsten","Braasch","GER",1994-12-26,"741","0","0",27,70.8661417322835,160
"Markus Zoecke","Markus","Zoecke","GER",1994-12-26,"729","0","0",26,77.1653543307087,190
"Richard Fromberg","Richard","Fromberg","AUS",1994-12-26,"724","0","0",24,77.1653543307087,195
"Thomas Enqvist","Thomas","Enqvist","SWE",1994-12-26,"692","0","0",20,74.8031496062992,195
"Marcelo Filippini","Marcelo","Filippini","URU",1994-12-26,"687","0","0",27,70.0787401574803,145
"Franco Davin","Franco","Davin","ARG",1994-12-26,"687","0","0",24,68.1102362204724,140
"Tomas Carbonell","Tomas","Carbonell","ESP",1994-12-26,"685","0","0",26,70.0787401574803,158
"Lionel Roux","Lionel","Roux","FRA",1994-12-26,"672","0","0",21,72.8346456692913,175
"Hendrik Dreekmann","Hendrik","Dreekmann","GER",1994-12-26,"664","0","0",19,74.0157480314961,180
"Jonathan Stark","Jonathan","Stark","USA",1994-12-26,"651","0","0",23,74.0157480314961,185
"Byron Black","Byron","Black","ZIM",1994-12-26,"642","0","0",25,68.8976377952756,155
"Henrik Holm","Henrik","Holm","SWE",1994-12-26,"641","0","0",26,72.0472440944882,170
"Jim Grabb","Jim","Grabb","USA",1994-12-26,"639","0","0",30,75.9842519685039,180
"Amos Mansdorf","Amos","Mansdorf","ISR",1994-12-26,"620","0","0",29,68.8976377952756,160
"Jakob Hlasek","Jakob","Hlasek","SUI",1994-12-26,"620","0","0",30,74.0157480314961,172
"Ronald Agenor","Ronald","Agenor","USA",1994-12-26,"610","0","0",30,70.8661417322835,180
"Patrick McEnroe","Patrick","McEnroe","USA",1994-12-26,"597","0","0",28,72.0472440944882,160
"Luiz Mattar","Luiz","Mattar","BRA",1994-12-26,"593","0","0",31,72.0472440944882,167
"Emilio Sanchez","Emilio","Sanchez","ESP",1994-12-26,"569","0","0",29,70.8661417322835,164
"Vincent Spadea","Vincent","Spadea","USA",1994-12-26,"568","0","0",20,72.0472440944882,170
"Brad Gilbert","Brad","Gilbert","USA",1994-12-26,"565","0","0",33,72.8346456692913,175
"Jeremy Bates","Jeremy","Bates","GBR",1994-12-26,"564","0","0",32,70.8661417322835,160
"Jeff Tarango","Jeff","Tarango","USA",1994-12-26,"562","0","0",26,70.8661417322835,160
"Marc-Kevin Goellner","Marc-Kevin","Goellner","GER",1994-12-26,"559","0","0",24,77.1653543307087,178
"David Rikl","David","Rikl","CZE",1994-12-26,"554","0","0",23,70.0787401574803,150
"Jan Siemerink","Jan","Siemerink","NED",1994-12-26,"548","0","0",24,72.0472440944882,162
"Cristiano Caratti","Cristiano","Caratti","ITA",1994-12-26,"547","0","0",24,70.0787401574803,169
